Track[name=If,artist=Red Hot Chili Peppers,duration=172,color=java.awt.Color[r=53,g=202,b=185],day=-6,graphHeight=83399], 47237990, 995851411
Track[name=I Could Die For You,artist=Red Hot Chili Peppers,duration=192,color=java.awt.Color[r=63,g=192,b=187],day=-6,graphHeight=83207], 1507432187, 224473534
Track[name=Death Of A Martian,artist=Red Hot Chili Peppers,duration=264,color=java.awt.Color[r=218,g=37,b=19],day=-6,graphHeight=82942], 1548183250, 15332876
Track[name=Minor Thing,artist=Red Hot Chili Peppers,duration=216,color=java.awt.Color[r=214,g=41,b=198],day=-6,graphHeight=82682], 1404015698, 1269371149
Track[name=Around The World,artist=Red Hot Chili Peppers,duration=238,color=java.awt.Color[r=160,g=95,b=153],day=-6,graphHeight=82445], 741523050, -684344512
Track[name=Warlocks,artist=Red Hot Chili Peppers,duration=205,color=java.awt.Color[r=90,g=165,b=37],day=-6,graphHeight=82235], 930297809, 1198190288
Track[name=So Much I,artist=Red Hot Chili Peppers,duration=224,color=java.awt.Color[r=163,g=92,b=173],day=-6,graphHeight=82010], 1834325703, -318158154
Track[name=Hump de Bump,artist=Red Hot Chili Peppers,duration=213,color=java.awt.Color[r=135,g=120,b=42],day=-6,graphHeight=81797], 236853989, 367285707
Track[name=Butterfly - Ronny K. Emotion Remix,artist=TRANZLIFT,duration=527,color=java.awt.Color[r=27,g=228,b=92],day=-6,graphHeight=81245], 1517795232, -1643973457
Track[name=Insanity - Arctic Moon Remix,artist=Krazy Sandi,duration=470,color=java.awt.Color[r=105,g=150,b=89],day=-6,graphHeight=80775], 1773705158, 1253996720
Track[name=Derezzed (Remixed by Avicii),artist=Daft Punk,duration=304,color=java.awt.Color[r=228,g=27,b=51],day=-6,graphHeight=80472], 1442086499, -504112717
Track[name=Derezzed (Remixed by Avicii),artist=Daft Punk,duration=304,color=java.awt.Color[r=228,g=27,b=51],day=-6,graphHeight=76233], 647348651, -504112717
Track[name=Nowhere To Go - Shogun Remix,artist=W&W,duration=487,color=java.awt.Color[r=196,g=59,b=13],day=-6,graphHeight=70812], 836621655, 1064476441
Track[name=Beggin' You - Armin Van Buuren Remix Edit,artist=Jaren,duration=265,color=java.awt.Color[r=98,g=157,b=9],day=-6,graphHeight=70554], 1524718676, 1911149005
Track[name=Derezzed (Remixed by Avicii),artist=Daft Punk,duration=304,color=java.awt.Color[r=228,g=27,b=51],day=-6,graphHeight=70253], 24427881, -504112717
Track[name=Nowhere To Go - Shogun Remix,artist=W&W,duration=487,color=java.awt.Color[r=196,g=59,b=13],day=-6,graphHeight=64955], 390019390, 1064476441
Track[name=Beggin' You - Armin Van Buuren Remix Edit,artist=Jaren,duration=265,color=java.awt.Color[r=98,g=157,b=9],day=-6,graphHeight=64689], 935797086, 1911149005
Track[name=Beggin' You - Armin Van Buuren Remix Edit,artist=Jaren,duration=265,color=java.awt.Color[r=98,g=157,b=9],day=-7,graphHeight=84115], 1918877421, 1911149005
Track[name=White Rose - Original Mix,artist=Ronny K.,duration=534,color=java.awt.Color[r=134,g=121,b=79],day=-7,graphHeight=83554], 1810887748, -1171652735
Track[name=Sequile - Ronny K. Emotion Mix,artist=Emotia,duration=563,color=java.awt.Color[r=206,g=49,b=201],day=-7,graphHeight=82990], 1452135352, 1011533450
Track[name=Bahia Del Sol (illitheas Mix),artist=Pedro Del Mar and illitheas,duration=491,color=java.awt.Color[r=59,g=196,b=57],day=-7,graphHeight=82497], 2034696556, 1178678369
Track[name=Mansion [Mix Cut] - Original Mix,artist=Gareth Emery,duration=314,color=java.awt.Color[r=211,g=44,b=114],day=-7,graphHeight=82182], 615421864, -1851966852
Track[name=Deep Impression - Adam Nickey Remix,artist=Right Face,duration=486,color=java.awt.Color[r=233,g=22,b=104],day=-7,graphHeight=81695], 1114024296, -1528796580
Track[name=From Somewhere - Original Mix,artist=Ronny K.,duration=524,color=java.awt.Color[r=126,g=129,b=245],day=-7,graphHeight=81171], 1643908326, -310945462
Track[name=Always Look Back - Sabanci & Truby Remix,artist=Anhken,duration=489,color=java.awt.Color[r=238,g=17,b=72],day=-7,graphHeight=80682], 1790116427, 830149473
Track[name=Strobe,artist=deadmau5,duration=319,color=java.awt.Color[r=4,g=251,b=20],day=-7,graphHeight=80048], 240894119, 1806614937
Track[name=Tonight In Babylon - Loverush UK Club  Mix,artist=Loverush UK!,duration=321,color=java.awt.Color[r=115,g=140,b=95],day=-7,graphHeight=79726], 700783438, -1632193231
Track[name=Life Goes On - Ronny K. Emotion Remix,artist=Tuomas J,duration=462,color=java.awt.Color[r=250,g=5,b=249],day=-7,graphHeight=79263], 1266922318, 909597268
Track[name=Derezzed (Remixed by Avicii),artist=Daft Punk,duration=304,color=java.awt.Color[r=228,g=27,b=51],day=-7,graphHeight=78960], 863038621, -504112717
Track[name=Derezzed (Remixed by Avicii),artist=Daft Punk,duration=304,color=java.awt.Color[r=228,g=27,b=51],day=-7,graphHeight=78634], 985551309, -504112717
Track[name=Played-A-Live (The Bongo Song) - Classic radio Edit,artist=The Real Booty Babes,duration=240,color=java.awt.Color[r=48,g=207,b=145],day=-7,graphHeight=78066], 619481052, 1873420801
Track[name=Derezzed (Remixed by The Glitch Mob),artist=Daft Punk,duration=262,color=java.awt.Color[r=154,g=101,b=108],day=-7,graphHeight=73371], 617320308, 139860136
Track[name=E.S.T.,artist=White Lies,duration=302,color=java.awt.Color[r=236,g=19,b=16],day=-7,graphHeight=69137], 808917899, -767220448
Track[name=Nothing To Give,artist=White Lies,duration=252,color=java.awt.Color[r=114,g=141,b=187],day=-7,graphHeight=68885], 1911642983, -1699081947
Track[name=To Lose My Life,artist=White Lies,duration=194,color=java.awt.Color[r=165,g=90,b=73],day=-7,graphHeight=68693], 480772514, 1688702124
Track[name=A Place To Hide,artist=White Lies,duration=302,color=java.awt.Color[r=22,g=233,b=167],day=-7,graphHeight=68391], 1510162784, 775418353
Track[name=Unfinished Business,artist=White Lies,duration=259,color=java.awt.Color[r=66,g=189,b=123],day=-7,graphHeight=68132], 196686795, -761128777
Track[name=Is Love,artist=White Lies,duration=291,color=java.awt.Color[r=224,g=31,b=136],day=-7,graphHeight=50478], 737630832, -707132566
Track[name=Farewell To The Fairground,artist=White Lies,duration=257,color=java.awt.Color[r=203,g=52,b=227],day=-7,graphHeight=45472], 2085782940, 455086877
Track[name=From The Stars,artist=White Lies,duration=292,color=java.awt.Color[r=132,g=123,b=156],day=-7,graphHeight=45181], 230818952, -1592238946
Track[name=From The Stars,artist=White Lies,duration=292,color=java.awt.Color[r=132,g=123,b=156],day=-7,graphHeight=34504], 1018659782, -1592238946
Track[name=Ride A White Swan,artist=T. Rex,duration=133,color=java.awt.Color[r=34,g=221,b=130],day=-8,graphHeight=81984], 875322190, 1114579246
Track[name=The House of the Rising Sun,artist=The Animals,duration=256,color=java.awt.Color[r=219,g=36,b=254],day=-8,graphHeight=81712], 1277065380, 1368586541
Track[name=Never Miss A Beat,artist=Kaiser Chiefs,duration=187,color=java.awt.Color[r=34,g=221,b=222],day=-8,graphHeight=81487], 1686273542, 643740316
Track[name=Remedy,artist=Little Boots,duration=212,color=java.awt.Color[r=165,g=90,b=140],day=-8,graphHeight=76130], 857730935, 1712704279
Track[name=Resistance,artist=Muse,duration=345,color=java.awt.Color[r=196,g=59,b=58],day=-8,graphHeight=73738], 1973585881, -1422252557
Track[name=Remedy,artist=Little Boots,duration=212,color=java.awt.Color[r=165,g=90,b=140],day=-8,graphHeight=73541], 25490405, 1712704279
Track[name=Right This Second,artist=deadmau5,duration=468,color=java.awt.Color[r=63,g=192,b=115],day=-8,graphHeight=73079], 1067991082, -1199552662
Track[name=Strobe,artist=deadmau5,duration=319,color=java.awt.Color[r=4,g=251,b=20],day=-8,graphHeight=72442], 1057793548, 1806614937
Track[name=Machu Picchu,artist=The Strokes,duration=209,color=java.awt.Color[r=145,g=110,b=159],day=-8,graphHeight=70366], 1466531370, -1767678750
Track[name=You Can't Stop The Beat ("Hairspray"),artist=Nikki Blonsky,duration=325,color=java.awt.Color[r=70,g=185,b=185],day=-8,graphHeight=70041], 1322918971, -119642481
Track[name=Higher,artist=The Saturdays,duration=221,color=java.awt.Color[r=144,g=111,b=211],day=-8,graphHeight=69812], 1400948206, 1999872284
Track[name=Rooftops,artist=Lostprophets,duration=250,color=java.awt.Color[r=118,g=137,b=73],day=-8,graphHeight=69555], 725792534, 1752959765
Track[name=Song of Freedom,artist=Murray Gold,duration=171,color=java.awt.Color[r=4,g=251,b=239],day=-8,graphHeight=69383], 688003978, -263550040
Track[name=Our House,artist=Madness,duration=200,color=java.awt.Color[r=54,g=201,b=186],day=-8,graphHeight=69178], 1230902798, -1674606341
Track[name=The House of the Rising Sun,artist=The Animals,duration=256,color=java.awt.Color[r=219,g=36,b=254],day=-8,graphHeight=66776], 1073354435, 1368586541
Track[name=Moar Ghosts 'n' Stuff,artist=deadmau5,duration=298,color=java.awt.Color[r=243,g=12,b=207],day=-8,graphHeight=62443], 1005354245, 1599412157
Track[name=Nørgaard,artist=The Vaccines,duration=98,color=java.awt.Color[r=27,g=228,b=168],day=-8,graphHeight=30412], 587461119, -1640506914
Track[name=Wetsuit,artist=The Vaccines,duration=230,color=java.awt.Color[r=208,g=47,b=222],day=-8,graphHeight=30181], 1476701774, -1463611072
Track[name=If You Wanna,artist=The Vaccines,duration=174,color=java.awt.Color[r=166,g=89,b=20],day=-8,graphHeight=29670], 458207239, 365547232
Track[name=The Stars Look Down,artist=Original Cast of Billy Elliot,duration=452,color=java.awt.Color[r=21,g=234,b=177],day=-9,graphHeight=77279], 212707731, 1260604761
Track[name=The Sound Of Music,artist=Connie Fisher,duration=206,color=java.awt.Color[r=171,g=84,b=154],day=-9,graphHeight=77072], 1566046309, 1838482945
Track[name=I Dreamed a Dream,artist=Claude-Michel Schönberg,duration=254,color=java.awt.Color[r=182,g=73,b=159],day=-9,graphHeight=76802], 980737731, -2055963280
Track[name=At the End of the Day,artist=Claude-Michel Schönberg,duration=308,color=java.awt.Color[r=229,g=26,b=23],day=-9,graphHeight=76510], 1322054192, -260714278
Track[name=Finale B,artist=Jonathan Larson,duration=166,color=java.awt.Color[r=89,g=166,b=202],day=-9,graphHeight=76357], 1898993082, 739877675
Track[name=Perfect Day - Ronny K Remix,artist=Illitheas,duration=491,color=java.awt.Color[r=210,g=45,b=220],day=-9,graphHeight=60287], 474767460, 1784677117
Track[name=What Took You So Long?,artist=The Courteeners,duration=217,color=java.awt.Color[r=71,g=184,b=184],day=-9,graphHeight=60068], 1514951615, -1849593849
Track[name=Take Over The World,artist=The Courteeners,duration=224,color=java.awt.Color[r=27,g=228,b=83],day=-9,graphHeight=59843], 1225674473, -1555935900
Track[name=No Light, No Light,artist=Florence + the Machine,duration=275,color=java.awt.Color[r=52,g=203,b=67],day=-10,graphHeight=48461], 1247725687, -643791207
Track[name=Pencil Full of Lead,artist=Paolo Nutini,duration=177,color=java.awt.Color[r=254,g=1,b=185],day=-10,graphHeight=48316], 347808454, -1851374307
Track[name=River Flows In You,artist=Yiruma,duration=218,color=java.awt.Color[r=249,g=6,b=186],day=-10,graphHeight=48129], 166199244, -1264751622
Track[name=Price Tag,artist=Jessie J,duration=223,color=java.awt.Color[r=196,g=59,b=162],day=-10,graphHeight=47907], 2033294196, -1362454844
Track[name=Can't Stop,artist=Red Hot Chili Peppers,duration=268,color=java.awt.Color[r=45,g=210,b=129],day=-10,graphHeight=47638], 668277461, -356846261
Track[name=Taken For A Fool,artist=The Strokes,duration=204,color=java.awt.Color[r=131,g=124,b=237],day=-10,graphHeight=47231], 399813217, 1229041591
Track[name=Do Me A Favour,artist=Arctic Monkeys,duration=204,color=java.awt.Color[r=251,g=4,b=244],day=-10,graphHeight=47024], 184406656, 1677278015
Track[name=Halfway to Heaven - Short,artist=Melanie Flash,duration=217,color=java.awt.Color[r=145,g=110,b=92],day=-10,graphHeight=46796], 503764771, -1534201048
Track[name=Mr. Brightside,artist=The Killers,duration=223,color=java.awt.Color[r=42,g=213,b=97],day=-10,graphHeight=46576], 1393969723, -173986191
Track[name=Sweet Disposition,artist=The Temper Trap,duration=231,color=java.awt.Color[r=39,g=216,b=161],day=-10,graphHeight=46343], 1550029338, -1884512778
Track[name=My List,artist=The Killers,duration=248,color=java.awt.Color[r=42,g=213,b=147],day=-10,graphHeight=46082], 218962009, 833063559
Track[name=Take a Bow,artist=Muse,duration=275,color=java.awt.Color[r=185,g=70,b=162],day=-10,graphHeight=45738], 1454997952, -1935738420
Track[name=Dog Days Are Over,artist=Florence + the Machine,duration=253,color=java.awt.Color[r=95,g=160,b=185],day=-10,graphHeight=45533], 754290875, -2021179748
Track[name=Charlie,artist=Red Hot Chili Peppers,duration=277,color=java.awt.Color[r=13,g=242,b=109],day=-10,graphHeight=45237], 770767884, 741324190
Track[name=Perfect Day - Ronny K Remix,artist=Illitheas,duration=491,color=java.awt.Color[r=210,g=45,b=220],day=-10,graphHeight=44715], 674467684, 1784677117
Track[name=Sequile - Ronny K. Emotion Mix,artist=Emotia,duration=563,color=java.awt.Color[r=206,g=49,b=201],day=-10,graphHeight=44114], 1359676122, 1011533450
Track[name=We Dance On - Radio Edit,artist=N-DUBZ,duration=187,color=java.awt.Color[r=37,g=218,b=42],day=-10,graphHeight=43942], 703094727, -729330900
Track[name=Bad Guys,artist=Paul Williams,duration=136,color=java.awt.Color[r=37,g=218,b=207],day=-10,graphHeight=43804], 1458050895, 677235013
Track[name=Man On Mars,artist=Kaiser Chiefs,duration=251,color=java.awt.Color[r=213,g=42,b=80],day=-10,graphHeight=43551], 525496348, 1538880785
Track[name=Love Lost,artist=The Temper Trap,duration=217,color=java.awt.Color[r=41,g=214,b=184],day=-10,graphHeight=43046], 1564364372, 1734327755
Track[name=Hard To Concentrate,artist=Red Hot Chili Peppers,duration=241,color=java.awt.Color[r=12,g=243,b=179],day=-10,graphHeight=42796], 629709983, 697738838
Track[name=All This and Heaven Too,artist=Florence + the Machine,duration=246,color=java.awt.Color[r=225,g=30,b=201],day=-10,graphHeight=42533], 736271865, -1253944974
Track[name=Ayo Technology - C16 Edit,artist=Skyla,duration=200,color=java.awt.Color[r=64,g=191,b=167],day=-11,graphHeight=83255], 720461041, 439498454
Track[name=Do Me A Favour,artist=Arctic Monkeys,duration=204,color=java.awt.Color[r=251,g=4,b=244],day=-11,graphHeight=83018], 1275914301, 1677278015
Track[name=This House Is A Circus,artist=Arctic Monkeys,duration=188,color=java.awt.Color[r=241,g=14,b=173],day=-11,graphHeight=82825], 1667441612, -449969980
Track[name=Abigail's Song (Silence Is All You Know),artist=Murray Gold,duration=281,color=java.awt.Color[r=111,g=144,b=238],day=-11,graphHeight=82543], 29579534, -929738195
Track[name=Price Tag,artist=Jessie J,duration=223,color=java.awt.Color[r=196,g=59,b=162],day=-11,graphHeight=82321], 1074505481, -1362454844
Track[name=I Giorni,artist=Ludovico Einaudi,duration=383,color=java.awt.Color[r=166,g=89,b=48],day=-11,graphHeight=80693], 1023631544, 860216493
Track[name=Halfway to Heaven - Short,artist=Melanie Flash,duration=217,color=java.awt.Color[r=145,g=110,b=92],day=-11,graphHeight=80476], 683863891, -1534201048
Track[name=Under Cover Of Darkness,artist=The Strokes,duration=234,color=java.awt.Color[r=97,g=158,b=249],day=-11,graphHeight=73229], 367937293, 1323977383
Track[name=A Dustland Fairytale,artist=The Killers,duration=225,color=java.awt.Color[r=57,g=198,b=240],day=-11,graphHeight=73003], 1316663738, 1943145090
Track[name=Knights of Cydonia,artist=Muse,duration=367,color=java.awt.Color[r=128,g=127,b=35],day=-11,graphHeight=72638], 1495945878, 1360957840
Track[name=Meet Me at the Corner,artist=Red Hot Chili Peppers,duration=237,color=java.awt.Color[r=247,g=8,b=5],day=-11,graphHeight=72374], 1771316117, -377517650
Track[name=Family Hands,artist=Mary Chapin Carpenter,duration=267,color=java.awt.Color[r=68,g=187,b=234],day=-11,graphHeight=72099], 2091663705, -1385850190
Track[name=Tell Me Baby,artist=Red Hot Chili Peppers,duration=247,color=java.awt.Color[r=17,g=238,b=26],day=-11,graphHeight=71851], 284588545, -1727211519
Track[name=MK Ultra,artist=Muse,duration=246,color=java.awt.Color[r=223,g=32,b=241],day=-11,graphHeight=71605], 633593946, 1185679268
Track[name=Euphoria, Take My Hand,artist=Glasvegas,duration=273,color=java.awt.Color[r=152,g=103,b=159],day=-11,graphHeight=71334], 1589528596, 120263218
Track[name=Heartlines,artist=Florence + the Machine,duration=302,color=java.awt.Color[r=238,g=17,b=197],day=-11,graphHeight=71030], 510544292, -608361136
Track[name=My List,artist=The Killers,duration=248,color=java.awt.Color[r=42,g=213,b=147],day=-11,graphHeight=70780], 1520745879, 833063559
Track[name=Not Nineteen Forever,artist=The Courteeners,duration=242,color=java.awt.Color[r=54,g=201,b=192],day=-11,graphHeight=70537], 1973105406, 10371348
Track[name=Marry You,artist=Bruno Mars,duration=230,color=java.awt.Color[r=126,g=129,b=174],day=-11,graphHeight=70306], 540081668, -1372013389
Track[name=Sequile - Ronny K. Emotion Mix,artist=Emotia,duration=563,color=java.awt.Color[r=206,g=49,b=201],day=-11,graphHeight=69744], 1886701854, 1011533450
Track[name=The Stars Look Down,artist=Original Cast of Billy Elliot,duration=452,color=java.awt.Color[r=21,g=234,b=177],day=-11,graphHeight=69256], 54528576, 1260604761
Track[name=Machu Picchu,artist=The Strokes,duration=209,color=java.awt.Color[r=145,g=110,b=159],day=-11,graphHeight=69083], 1633743210, -1767678750
Track[name=Sweet Disposition,artist=The Temper Trap,duration=231,color=java.awt.Color[r=39,g=216,b=161],day=-11,graphHeight=68848], 596219928, -1884512778
Track[name=Sunshine - Adagio In D Minor,artist=The City Of Prague Philharmonic Orchestra,duration=273,color=java.awt.Color[r=103,g=152,b=199],day=-11,graphHeight=68577], 509632994, -68869889
Track[name=NW5,artist=Madness,duration=254,color=java.awt.Color[r=144,g=111,b=196],day=-11,graphHeight=68339], 1236945922, -407168389
Track[name=Unfinished Business,artist=White Lies,duration=259,color=java.awt.Color[r=66,g=189,b=123],day=-11,graphHeight=68058], 1708408094, -761128777
Track[name=Ballroom Blitz,artist=Sweet,duration=242,color=java.awt.Color[r=28,g=227,b=73],day=-11,graphHeight=66646], 1358475468, -473616815
Track[name=Heartlines,artist=Florence + the Machine,duration=302,color=java.awt.Color[r=238,g=17,b=197],day=-11,graphHeight=64386], 1998539419, -608361136
Track[name=Heartlines,artist=Florence + the Machine,duration=302,color=java.awt.Color[r=238,g=17,b=197],day=-11,graphHeight=64386], 660292406, -608361136
Track[name=Rosaires [Mix Cut] - Giuseppe Ottaviani Remix,artist=Aly & Fila,duration=341,color=java.awt.Color[r=158,g=97,b=55],day=-11,graphHeight=61817], 1486463593, 2053834107
Track[name=Adelaide [Mix Cut] - Original Mix,artist=Arctic Moon,duration=341,color=java.awt.Color[r=135,g=120,b=211],day=-11,graphHeight=61445], 1316342000, -1315280430
Track[name=Beggin' You - Armin Van Buuren Remix Edit,artist=Jaren,duration=265,color=java.awt.Color[r=98,g=157,b=9],day=-11,graphHeight=61180], 257594395, 1911149005
Track[name=Not Over Yet - Max Graham vs Protoculture Remix Edit,artist=Grace,duration=207,color=java.awt.Color[r=118,g=137,b=25],day=-11,graphHeight=60973], 61964413, 996996420
Track[name=Doomsday,artist=Murray Gold,duration=310,color=java.awt.Color[r=221,g=34,b=197],day=-11,graphHeight=56903], 2053804143, 248215438
Track[name=Rose's Theme,artist=Murray Gold,duration=134,color=java.awt.Color[r=25,g=230,b=31],day=-11,graphHeight=56768], 1781573170, -1505871428
Track[name=The Doctor's Theme,artist=Murray Gold,duration=78,color=java.awt.Color[r=231,g=24,b=1],day=-11,graphHeight=56689], 535778069, 1640200413
Track[name=The Impossible Planet,artist=Murray Gold,duration=190,color=java.awt.Color[r=123,g=132,b=103],day=-11,graphHeight=56497], 423073812, 1740267628
Track[name=Madame de Pompadour,artist=Murray Gold,duration=225,color=java.awt.Color[r=196,g=59,b=103],day=-11,graphHeight=56272], 283203067, -984138207
Track[name=A Dazzling End,artist=Murray Gold,duration=134,color=java.awt.Color[r=74,g=181,b=48],day=-11,graphHeight=56137], 970185317, 491996051
Track[name=The Greatest Story Never Told,artist=Murray Gold,duration=375,color=java.awt.Color[r=117,g=138,b=159],day=-11,graphHeight=55760], 61291148, 742143286
Track[name=Abigail's Song (Silence Is All You Know),artist=Murray Gold,duration=281,color=java.awt.Color[r=111,g=144,b=238],day=-11,graphHeight=54669], 1475657523, -929738195
Track[name=I Am the Doctor,artist=Murray Gold,duration=123,color=java.awt.Color[r=201,g=54,b=216],day=-11,graphHeight=54424], 87349858, -1256649995
Track[name=Day of the Moon,artist=Murray Gold,duration=164,color=java.awt.Color[r=230,g=25,b=77],day=-11,graphHeight=54259], 1357732505, -1747201461
Track[name=Melody Pond,artist=Murray Gold,duration=156,color=java.awt.Color[r=248,g=7,b=122],day=-11,graphHeight=54104], 248978513, -2091028453
Track[name=Beggin' You - Armin Van Buuren Remix Edit,artist=Jaren,duration=265,color=java.awt.Color[r=98,g=157,b=9],day=-11,graphHeight=46892], 1283723635, 1911149005
Track[name=Adiemus - 1999 New Version,artist=Adiemus,duration=236,color=java.awt.Color[r=62,g=193,b=207],day=-11,graphHeight=35503], 1922415683, -284241339
Track[name=Trumpet Voluntary,artist=Henry Purcell,duration=129,color=java.awt.Color[r=192,g=63,b=30],day=-11,graphHeight=3525], 1148915066, 1772339966
Track[name=Palladio (1st Movement) from Diamond Music (De Beers ad),artist=Karl Jenkins,duration=0,color=java.awt.Color[r=162,g=93,b=37],day=-11,graphHeight=3300], 1790044085, 1105325393
Track[name=Nimrod,artist=Sir Edward Elgar,duration=221,color=java.awt.Color[r=25,g=230,b=60],day=-11,graphHeight=3097], 1172525772, -1671071355
Track[name=Enterprising Young Men,artist=Michael Giacchino,duration=159,color=java.awt.Color[r=47,g=208,b=50],day=-11,graphHeight=2937], 1330705132, 728599548
Track[name=praise you - radio edit,artist=Fatboy Slim,duration=204,color=java.awt.Color[r=200,g=55,b=80],day=-12,graphHeight=4011], 1266453666, -819811997
Track[name=Tranquility - Markus Schulz Coldharbour Mix Edit,artist=Mark Otten,duration=302,color=java.awt.Color[r=95,g=160,b=50],day=-12,graphHeight=1348], 1576339045, 2042104267
Track[name=Melt With Me - Antillas & Dankann Radio Edit,artist=Magnetic Brothers,duration=204,color=java.awt.Color[r=6,g=249,b=68],day=-12,graphHeight=1144], 24576276, -1532739774
Track[name=Only You,artist=Susana,duration=227,color=java.awt.Color[r=32,g=223,b=174],day=-12,graphHeight=914], 736610508, -1343929490
Track[name=Universal Language - Original Mix Edit,artist=Mike Foyle,duration=190,color=java.awt.Color[r=236,g=19,b=239],day=-12,graphHeight=724], 2117066648, 2065572790
Track[name=La Guitarra - Radio Edit,artist=Orjan Nilsen,duration=174,color=java.awt.Color[r=221,g=34,b=39],day=-12,graphHeight=612], 2030089440, -920392331
Track[name=Come Back - Radio Edit,artist=Johan Malmgren,duration=219,color=java.awt.Color[r=54,g=201,b=252],day=-12,graphHeight=392], 493034544, 876464376
Track[name=The Real You - DubVision Remix Edit,artist=Dark Matters,duration=163,color=java.awt.Color[r=237,g=18,b=102],day=-12,graphHeight=228], 1439670882, 1188573687
Track[name=Everything To Me - Giuseppe Ottaviani Remix,artist=Sly One,duration=228,color=java.awt.Color[r=95,g=160,b=42],day=-12,graphHeight=0], 850263025, -1665471997
Track[name=Hljóp - Original Mix,artist=Chicane,duration=312,color=java.awt.Color[r=10,g=245,b=210],day=-13,graphHeight=86045], 1014474037, -800863172
Track[name=Slay It - Original Mix,artist=Cryptex,duration=294,color=java.awt.Color[r=230,g=25,b=146],day=-13,graphHeight=85797], 1392466326, 705509787
Track[name=This Is The Life,artist=Amy Macdonald,duration=179,color=java.awt.Color[r=173,g=82,b=229],day=-13,graphHeight=76684], 2052239723, 1864582611
Track[name=Love Don't Let Me Go - Original Edit,artist=David Guetta,duration=217,color=java.awt.Color[r=127,g=128,b=81],day=-13,graphHeight=76216], 1258169994, 111885641
Track[name=In My Head,artist=Jason Derülo,duration=197,color=java.awt.Color[r=35,g=220,b=53],day=-13,graphHeight=76017], 1939100796, -1655089332
Track[name=My Life Would Suck Without You,artist=Kelly Clarkson,duration=212,color=java.awt.Color[r=170,g=85,b=114],day=-13,graphHeight=75805], 255251500, -1067364210
Track[name=Into Oblivion (Reunion),artist=Funeral For A Friend,duration=262,color=java.awt.Color[r=176,g=79,b=160],day=-13,graphHeight=75543], 1487117441, -1105218924
Track[name=May Be,artist=Yiruma,duration=306,color=java.awt.Color[r=212,g=43,b=104],day=-14,graphHeight=83454], 1568147101, -15053595
Track[name=I Giorni,artist=Ludovico Einaudi,duration=383,color=java.awt.Color[r=166,g=89,b=48],day=-14,graphHeight=83042], 1929010523, 860216493
Track[name=William Tell Overture,artist=Gioacchino Rossini,duration=700,color=java.awt.Color[r=156,g=99,b=235],day=-14,graphHeight=82851], 319241302, -102974089
Track[name=Enterprising Young Men,artist=Michael Giacchino,duration=159,color=java.awt.Color[r=47,g=208,b=50],day=-14,graphHeight=82689], 1074412508, 728599548
Track[name=Time,artist=Hans Zimmer,duration=276,color=java.awt.Color[r=186,g=69,b=201],day=-14,graphHeight=82411], 1608517980, -1025378607
Track[name=Call of Duty Modern Warfare 2: Theme,artist=London Philharmonic Orchestra,duration=214,color=java.awt.Color[r=140,g=115,b=193],day=-14,graphHeight=82197], 1837541424, -1707841020
Track[name=Dream is Collapsing,artist=Hans Zimmer,duration=144,color=java.awt.Color[r=19,g=236,b=35],day=-14,graphHeight=82053], 596385661, 1845399419
Track[name=Moonlight Sonata,artist=Relaxing Piano Music Consort,duration=117,color=java.awt.Color[r=149,g=106,b=34],day=-14,graphHeight=81934], 1147623878, 702517703
Track[name=Sunshine - Adagio In D Minor,artist=The City Of Prague Philharmonic Orchestra,duration=273,color=java.awt.Color[r=103,g=152,b=199],day=-14,graphHeight=81661], 1563883839, -68869889
Track[name=Wake Me When You Need Me,artist=Martin O'Donnell / Michael Salvatori,duration=139,color=java.awt.Color[r=89,g=166,b=28],day=-14,graphHeight=81521], 1143326440, -1577126827
Track[name=Uncharted - Drake's Fortune: Nate’s Theme,artist=London Philharmonic Orchestra,duration=112,color=java.awt.Color[r=141,g=114,b=12],day=-14,graphHeight=81405], 203803724, -1193353787
Track[name=New World' Symphony (Excerpt),artist=Antonín Dvo?ák,duration=60,color=null,day=-14,graphHeight=71234], 92772303, 620578485
Track[name=Not Nineteen Forever,artist=The Courteeners,duration=242,color=java.awt.Color[r=54,g=201,b=192],day=-14,graphHeight=66711], 150968799, 10371348
Track[name=Lullaby,artist=The Courteeners,duration=249,color=java.awt.Color[r=102,g=153,b=154],day=-14,graphHeight=66462], 1154417686, 162562021
Track[name=Not Nineteen Forever - Acoustic,artist=The Courteeners,duration=250,color=java.awt.Color[r=223,g=32,b=76],day=-14,graphHeight=66209], 1930781604, 769091070
